[0.34] 大家好
[5260.62] 因为所以不压血线
[5261.62] 我们是打不死他的
[5262.86] 他剑没起来的话
[5263.9] 扫墓也不行
[5265.03] 后面志愿可以杀了他
[5266.31] 没关系
[5267.23] 顺丰拦不住啊
[5268.55] 顺风你杀了我就杀了我啊
[5270.83] 顺风
[5276.46] 月亮之力无所谓啊
[5277.66] 轰死我们
[5278.54] 他这是个腰带的风妖精
[5280.24] 那你等会可就着了啊
[5281.76] 破灭阵杀了他最后一只班戈拉斯
[5283.34] 我们破灭之刃打班格拉斯
[5284.46] 然后这边温当丹打他肯定能赢啊
[5287.97] 破灭之光死扣一半血没关系
[5290.93] 他本来就一半血
[5292.87] 大概现在有100血
[5294.01] 直接秒了
[5294.75] 我扣50
[5295.41] 扣50可以接受啊
[5296.81] 这回真是马格班啊
[5298.31] 马格班关羽一开始把龙地主给宰了
[5301.84] 好扣
[5302.58] 你看扣51是不是啊
[5304.18] 嗯大概就这样
[5305.02] 他顺风停了
[5305.58] 你必须开顺风风
[5306.22] 你不开顺风没我快
[5307.18] 你开顺风
[5307.96] 马和班格拉斯接得了破灭之愿吗
[5309.72] 接不了啊
[5310.52] 怎么接出来吧
[5311.9] 沙暴砸自己
[5314.11] 我们然后无奈的打
[5315.47] 你今天跑给我机会
[5316.59] 怎样跑
[5317.09] 知道你是班格拉斯
[5317.99] 班戈拉斯活不了的
[5319.01] 我有顺风
[5319.67] 你现在没有懂不懂
[5321.23] 你现在没有顺风哦
[5324.12] 污泥炸弹
[5324.74] 喜欢再来一次是吧
[5328.72] ABABA污泥炸弹
[5333.21] 破灭之光
[5334.39] 拜拜接不了的哪个班赛也接不了
[5337.05] 140威力还克制
[5338.13] 你怎么接啊
[5342.6] 啊风妖精怂一下
[5343.8] 你很聪明啊
[5344.52] 你还是挺聪明的啊
[5345.44] 风香精怂一下
[5346.44] 分身怂下
[5347.24] 这不蠢吗
[5348.14] 这很愚蠢啊
[5349.24] 自己砸自腰带啊
[5350.38] 砸了以后乌江那不就更死了吗
[5352.18] 你指望我点什么
[5353.22] 你你再来一次啊
[5354.32] 我点的乌江那个破灭之光就跟你直说了啊
[5356.88] 你不用再来一次了
[5359.329] 刚才再来一次
[5360.209] 我金光花真是坑
[5363.56] 搞得我非要你卡场了
[5364.72] 不然我就再来一次
[5365.44] 他的钢凯鸭
[5366.08] 让他一辈子去健美吧
[5367] 你还敢在我面前健美
[5368.48] 污泥炸弹
[5371.54] 破灭之光必死
[5373.58] 这两个必死
[5374.64] 你现在没有顺风了
[5375.7] 你风妖精得开顺风是吧
[5378.4] 你还得开顺风嘞
[5379.48] 你不开
[5380] 你没我快呀
[5383.1] 金光花腰带还在啊
[5384.3] 快点马嘎
[5385.14] 我知道你是马克班吉拉斯
[5393.46] 来了啊
[5397.04] 马哥班尼斯二次抢天气
[5398.52] 喷火龙还是抢不赢他
[5399.64] 你像喷火龙上
[5400.52] 他等会马嘎一下
[5401.44] 你怎么办
[5402.1] 你真抢不赢他
[5404.739] 再来一次锁无炸弹
[5406.979] 那你的意思是你的班格拉斯能接破灭之愿吗
[5412.229] 好没miss啊
[5413.069] 他他觉得他可能miss一下不就得了
[5415.089] 那这里没有miss
[5415.949] 直接轰死啊
[5417.31] 崩你看掉血速度嘛
[5418.35] 不可能的
[5419.11] 你沙包1.5倍特防
[5420.35] 这个技能只要克制
[5421.49] 你看钢铁侠刚才抵抗都被打死了
[5423.44] 那你一倍伤害很多人都接不了啊
[5425.56] 那这样哦
[5426.36] 这烦死没问题啊啊他只能等miss一下
[5429.95] 然后岩崩把我崩了
[5431.15] 我们这种就不要命的啊
[5432.67] 确实厉害的
[5433.27] 花D就他不要命的输出的话
[5435.11] 那是谁遭得住啊
[5436.03] 你不要命输出
[5438.19] 如果你连命都不要了
[5439.91] 那对面就很难接的
[5441.47] 好的
[5441.83] 虽然刚才被他搞了一下
[5443.03] 但是问题不大啊
[5444.27] 简简单单
[5445.84] 如果你奶奶遇到了一点这个麻烦的话
[5448.84] 也不要放弃啊
[5450.52] 那么还是有机会的啊
[5452] 我们这个这四人都比较厉害
[5455.26] 哎呀这好难夹呀
[5456.94] 夹不动啊
[5457.88] 赶紧快点啊
[5459.93] 来这2VP啊
[5461.01] 这VP多少多少了
[5462.05] 6万多啊
[5462.75] 我东西我都买了
[5463.69] 还有6万多
[5464.53] 那也就是说这VP都没地方用了
[5467.01] 因为他新增道具是下个下个规则啊
[5470.26] 同一个规则它是不变的
[5473.68] 什么队啊
[5474.48] 这是个空间队吗
[5475.6] 哎这可能是个空间队
[5476.8] 但这是个空间队
[5477.6] 不太可能
[5478.84] 他确实是个空间队啊
[5480.44] 拍一个QQ开空间
[5481.82] 这个QQ的话龙尾打不到
[5483.68] 完了QQ玩疯了
[5484.68] QQ咋还有这种说法的呀
[5487.65] QQ有点说法啊
[5489.01] QQ嗯不得不说QQ是有点说法
[5493.2] 还有水箭龟
[5496.92] QQ他有个啥说法嘞
[5500.61] 那既然我们阻止不了
[5501.81] 我们就直接去打呗
[5503.09] 你说嘞嗯这么一样啊
[5506.46] 开空间的话确实阻止不了
[5509.66] 而且妖精细比较多
[5513.7] 那能不能保护啊
[5517.38] 啊这这样啊
[5518.5] 这个空间呢就不好阻止了
[5520.32] 他QQ开我龙为我这龙尾不了
[5524.35] 但是可以再来一次
[5525.23] 他可以哎
[5525.91] 忘了截图了
[5526.47] 不好意思嗯
[5530.63] 如果说你阻止不了的
[5531.99] 还是按照老样子去打啊
[5534.45] 行吧啊
[5535.47] 长头双击掌啊
[5536.51] 谁谁是马啊
[5537.15] 你给我装在这装
[5539.22] 装什么装
[5543.38] 他说你猜猜我谁谁那个什么能量球打一下
[5549.79] 把月亮之力轰一下
[5553.26] 顺风开吧
[5555.22] 毕竟长试图还挺快的啊
[5567.12] 快个啥快啊
[5570.04] 能量球
[5573.48] 月亮之力
[5576.74] 好击掌
[5577.46] 直接击掌行
[5578.58] 谁先归呢
[5579.5] 破壳啊
[5580.32] 是要破壳啊
[5582.64] 就别破壳了
[5583.52] 兄弟你破壳还有命出手吗
[5585.12] 伤害可以啊
[5586.04] 破壳这是要破壳吗
[5590.8] 哎呦喂
[5592.1] 又这种破壳的
[5593.42] 你不怕再来一次马
[5594.3] 他有填了美后
[5594.94] 注意填了美后
[5596.37] 这是玩破壳的
[5597.65] 他说你以为我是空间队
[5598.85] 其实我不是
[5599.49] 所以我们如果你阻止不了
[5600.73] 你就上这两个就行了
[5601.69] 你看他破壳不是挺危险的吗
[5603.49] 但是你不是要死了吗
[5605.57] 破壳看他后排后排有没有
[5608.83] 看我妈没有没有啊
[5610.43] 完全没有
[5610.99] 那不等死吗
[5612.05] 能量球
[5614.82] 顺丰他切田里美后无所谓啊
[5619.319] 还是马拉水箭龟
[5620.399] 这水箭龟玩破壳
[5622.319] 你不觉得很难玩吗
[5624.77] 水箭龟怎么玩都难玩
[5626.13] 真的难玩
[5626.65] 水晶龟这个宝可梦
[5627.79] 他也就是藏会他才勉强30倍左右啊
[5630.65] 这这都是没啥好用的
[5633.43] 平时来说的话
[5634.47] 说实话直接就查无此人了
[5635.71] 我说难听点好
[5638.59] 长城上贴他甜了
[5639.43] 美后啊
[5639.79] 不让你再来一次
[5641.05] 我啥时候说我要再来一次你了
[5643.07] 兄弟你直接就再见吧啊诶他这个是马嘎谁呀
[5648.35] 他他知道这个水印
[5649.99] 我要死了
[5650.59] 准备马拉查尔图瓦那死了
[5652.31] 对不对
[5653.18] 哎
[5654.04] 破壳破壳
[5658.84] 你看歪喷人家打的就简简单单
[5661.04] 热风热风干就完了
[5662.22] 你还在那破壳
[5663.16] 还又啥啥
[5663.68] 你看就点了水箭龟玩的
[5665.36] 你玩的都累啊
[5666.72] 说实话千万不要你奶奶玩这个水箭龟啊
[5669.43] 你玩这个歪喷
[5670.35] 你看多简单
[5671.11] 是不是差别就很大
[5672.51] 你说Y喷和水箭龟
[5673.55] 你玩一下
[5673.99] 你分别玩十把
[5674.87] 你看一下
[5675.43] 你觉得这个水箭龟啊
[5677.2] 连歪喷的脚趾头都赶不上
[5681.6] 对不对
[5682.46] 真是这样的啊
[5683.96] 你分别去玩十把
[5685.5] 你看你就能感觉出来啊
[5687.06] 随便你组一个
[5688.06] 哪怕是拖条狗
[5689.34] 说实话这外喷都能打
[5695.84] 哎呀这不化石翼龙吗
[5697.08] 他是顺风队啊
[5697.84] 那一样的啊
[5698.6] 然后还有勾也勾引
[5699.64] 有求雨吗
[5700.12] 有的啊
[5701.64] 有的
[5701.88] 那我们这还是呃万变不离其宗啊
[5705.05] 然后后面这两只他是什么队
[5706.61] 他有个化氏龙
[5709.27] 还有螳螂呃
[5711.19] 像这几个花1D说实话都打不动啊
[5712.89] 算了算了
[5713.33] 花1D打不动
[5713.95] 草一击曹金那外喷不管怎么说
[5716.12] 你看那个Y喷选的好一些
[5717.32] 所以就选外喷了
[5718.08] 就秒选就可以了
[5719.26] 就这么思路就这么简单啊
[5720.94] 很简单
[5723.59] 有人说这个排到前面的冠军级队伍是什么
[5726.31] 多那么厉害的队伍
[5727.11] 他这个队伍怎么玩的呀
[5727.99] 哎就这么玩
[5728.73] 呵呵不说队伍多复杂啊
[5730.62] 一点都不复杂
[5731.3] 是不是完全不复杂
[5732.42] 当然具体还要看你操作啊
[5733.94] 操作像刚才我都读错了好几次
[5735.58] 哎呀这个对面反毒
[5737.39] 你还真是唉明显保护的位置不保护
[5741.06] 哪怕思维弱
[5741.9] 哎他不保护对吧
[5744.04] 哎这个结果就功亏一篑了
[5745.82] 可惜啊可惜
[5751.74] 或者说你的大师球之前啊
[5753.54] 你就不要去乱读了啊
[5754.58] 就就正常打就行了
[5758.27] 有的人很聪明
[5759.23] 他骗集火
[5760.45] 经常说骗集火啊
[5762.17] 你你两个人都点
[5763.35] 直接当场就爆炸
[5764.89] 劣势就巨大了
[5772.18] 对面上化石翼龙火神虫呃
[5775.32] 相当于小小Y喷和化石翼龙
[5777.92] 那没有关系啊
[5779.54] 这边克死他
[5786.34] 先开顺风吧
[5789.94] 然后力量宝石杀掉这个火神虫
[5795.7] 火虫对我们有啥威胁
[5803.26] 火虫对我没威胁
[5804.38] 我也喷他
[5804.82] 根本不怕他
[5805.42] 我不想点火神虫啊
[5806.84] 还是点那个谁啊啊
[5808.38] 顺风一下
[5813.34] 好亮宝
[5814.02] 直接点啊
[5816.1] 马哥化C龙你凿啊
[5818.1] 他不马格化C龙
[5819.02] 他养马杆那个谁螳螂你凿啊
[5824.14] 哦原来是这个技能啊
[5825.8] 啊好可以啊
[5826.5] 无所谓啊无所谓哦
[5827.38] 呦这力度这么高啊
[5828.38] 什么道具的金融危害了吗
[5830.86] 没有金融危害伤害这么高吗
[5834.37] 他是马格化世龙啊
[5835.79] 只是说他不想马哥化水龙
[5837.13] 而想我去
[5838.71] 你说这游戏打的这么快吗
[5841.58] 一念之间对吧
[5843.22] 他说砸了
[5843.62] 我没开出顺风
[5844.3] 完了没了
[5845.32] 后面的什么可能是西施
[5847.52] 什么螳螂啥的
[5848.62] 那也拦不拦不拦不住了啊
[5850.38] 这游戏打的真是就是一回合就崩盘了
[5852.94] 这么快
[5855.88] 我点的对不对
[5857.84] 就是你火虫
[5858.56] 因为对我们外喷没有任何威胁
[5860.26] 化石龙对我们威胁极大啊
[5862.209] 他要是腰带
[5862.649] 我得把腰带先打掉啊
[5863.949] 主要这化水龙他要开顺风就开
[5865.569] 没关系啊
[5866.309] 火虫如果点热风没有关系呃
[5868.769] 那么这个这个热风我们的封箱机是耐久型
[5872.46] 封箱机呢
[5872.9] 打不死的
[5873.82] 那这里又这这大家最后一把了
[5875.94] 这可能是最后一把
[5876.82] 你说怎么上已经说过了啊
[5878.99] 只要他是开空间的
[5879.95] 我们就龙尾
[5880.55] 它是不是龙尾它
[5881.55] 然后另外一只的话
[5882.89] 他有歪喷呐
[5885.22] 你说我是上Y喷好呢
[5886.66] 还是上花D好
[5888.01] 他可能走空间模式
[5889.45] 他也可以不走空间模式
[5891.11] 这就是麻烦的点了
[5892.73] 他万一不走空间模式
[5893.97] 你不是炸了吗
[5896.01] 所以看上去好像还是歪喷
[5897.45] 可以点啊
[5897.93] 歪喷啊
[5899.37] 这里上歪喷吧
[5900.41] 后面又为玄玉和这个金光花对吧
[5908.04] 打水箭龟还是算外喷呢
[5909.64] 日光束射他一下
[5910.76] 然后呢
[5911.36] 这边龙尾打770
[5912.64] 就这么打
[5913.32] 就这么打
[5919.34] 对面也是马上大师了啊
[5920.98] 我也马上大师了
[5922.2] 要打一个来小时啊
[5923.54] 一个来小时和以前一样呃
[5925.45] 以前你全胜也是一个来小时
[5927.09] 但是你不能每次用精灵球打呀
[5928.53] 这个这信仰你是以前不管是剑盾还是朱子啊
[5931.89] 你本来是大师的
[5933.05] 他掉就掉哪
[5934.09] 掉到掉到超级球嘛
[5935.49] 打四把四连胜就可以进进大师啊
[5937.84] 对不对
[5938.34] 你现在又让我从精灵球打
[5939.64] 我又要打一个多小时
[5940.72] 那吃饱了撑的
[5941.64] 是不是
[5942.08] 我再给你打精灵球
[5943.52] 那这里的话龙尾啊
[5947.6] A b a b a
[5950.2] 然后这边日光束压那个
[5952.15] 你压那个水鬼血线啊
[5953.83] 你要拍谁都可以啊
[5955.07] 你如果是拍地龙的话
[5956.79] 那么日光术把你血线压下来
[5957.99] 你也难受
[5958.47] 他没有带这个煤炭龟啊
[5960.88] 没带煤炭龟
[5961.52] 后面的话先不钢兵
[5962.4] 那你说啥呀
[5963] 对不对
[5963.44] 老四样啊
[5964.3] 先不钢兵
[5970.92] 好来吧
[5973.44] 这实验柜你说没人用还是有人用啊
[5976.44] 这使用还可以啊
[5979.48] 水龟能拿一个阿赛冠军吗
[5981.36] 有可能有拍
[5982.88] 这边没问题
[5983.52] 那就弹走
[5986.26] 喷火龙威缩了龙尾
[5989.14] OK弹走
[5990.67] 后面是先布和这个谁啊
[5992.79] 让他凿了呀
[5993.77] 先布和钢兵
[5995.21] 那你不是没法玩了
[5996.45] 你看钢兵来了
[5997.13] 直接热风给他清场了呀
[5998.85] 他直接凿俩
[6001.699] 你不会点了吧
[6002.739] 我怎么可能我怎么可能直接点了
[6004.779] 而这里的话直接就跺脚吧
[6007.079] 跺这个水晶龟的脚
[6008.259] 然后加个热风A加热风啊
[6020.94] 因为他这个如果打个扑刀
[6022.62] 等会配一个突袭
[6023.68] 我可就麻烦了
[6024.9] 这钢笔
[6030.96] 我们这两个都克钢兵了
[6032.44] 钢兵他怂不怂
[6035.74] 反正水箭龟他没事情干
[6037.64] 你看他可以饿着波动哎
[6039.22] 这确实可以啊
[6040.22] 钢笔你看就直接走了
[6041.5] 换谁换先布嘛
[6043.27] 换再换770啊
[6044.43] 再换
[6044.67] 其他觉得我会点水箭龟吗
[6047.09] 那这也没法玩了啊
[6048.29] 他被弹下去以后就再也开不了红眼了
[6050.67] 然后我压水烟鬼的血线啊
[6054.48] 跺脚想压他血线
[6057.52] 他喷水吗啊喷呐
[6060.42] 是不是要喷呐
[6061.56] 你还真自信呢
[6062.62] 我没见过这么自信的伤害
[6064.22] 这个伤害突袭突不出死还突不死吧
[6071.7] IG跺脚啊记热风
[6080.18] 这样吧双杀啊
[6081.22] 把他双杀了
[6081.9] 他后面是先不和钢兵啊
[6083.56] 这样双杀是最好的
[6092.42] As a phone
[6096.12] 双杀以后
[6096.76] 他先不钢兵
[6097.98] 那我们剁钢兵就行了
[6100.04] 再加热风
[6101.08] 唉不唉
[6102.88] 你烧伤
[6103.4] 这有什么意义呢
[6104.24] 没意义
[6110.08] 钢兵肯定怂啊
[6111.16] 钢兵怂不怂
[6111.84] 我们都这么打啊
[6112.68] 毒鸡加那个什么毒鸡加热风结束了呀对吧
[6114.9] 这毒鸡呀
[6115.52] 别忘了毒气打仙步
[6117.51] 加个热风双杀
[6118.41] 又是双杀
[6120.19] 钢冰和仙布来吧
[6121.35] 或者吐一下试一试呗
[6122.73] 可以啊
[6124.18] 先布没毛病吧
[6125.42] 电光一闪加那个什么有没有可能
[6128.02] 那我后面还有啥
[6129.26] 我后面还有人呢
[6130.28] 我还有四只啊
[6131.26] 兄弟啊
[6133.05] 跺脚啊
[6133.73] 不是毒机加热风
[6144.6] 还是要突哎呦
[6148.06] 爆炸哈
[6150.76] 喂喂喂喂喂喂
[6153.11] 毒鸡完蛋伤害可以啊
[6160.76] 刚一嗓子完蛋
[6164.64] 突死了
[6165.28] 这完全没耐久
[6169.74] 后面这两只啊
[6170.82] 你知道后面是这两只啊
[6173.49] 怎么办
[6174.37] 他再突给我突完了呀
[6176.83] 这能输啊
[6177.89] 兄弟这能输不合理吧
[6182.36] 你只能水流喷射了呀
[6190.68] 达德利水流喷射
[6194.96] 哎呦
[6195.99] 他突一尾玄玉就得嘞
[6197.79] 你说晴天也水力喷射啊
[6198.99] 没办法躲突袭啊
[6200.53] 我失落到如今了怎么办
[6207.84] 太尴尬了
[6210.36] 好先不怂一下
[6211.28] 没问题啊
[6211.76] 你只能极限读啊
[6212.68] 现在我们是劣势无限大啊
[6216.28] 好水灵喷加大德利点一下啊
[6218.48] 打了8%的血
[6219.46] 我去伤害都忽略不计了啊
[6221.28] 大德利OK伤害不错啊
[6228.82] 啊没了啊
[6230.5] 没有了
[6231.94] 刚打8%的血是吧
[6233.14] 水力喷能不能杀他
[6233.98] 不行啊
[6234.48] 刑天下不行
[6235.34] 杀杀不了啊
[6239.54] 赌马丽撒没有意义
[6241.04] 他电光一闪
[6241.86] 我也死道复原哎
[6243.74] 日照复原了
[6244.18] 可以杀可以杀唉
[6245.22] 可以杀啊
[6245.62] 兄弟这个可以杀的
[6252.92] 达德利
[6257.6] 水盆收得了仙布吗
[6258.88] 仙布还有33%的血
[6260.36] 我适应力
[6261.12] 水流喷射威力80啊
[6263.71] 这么点
[6268.66] 太难受了
[6271.26] 现在只能拼死一搏了
[6276.94] 钢兵还带了铁头
[6279.64] 好
[6280.04] 水流喷射啊
[6281.04] 哎呦不够
[6282.4] 没有了
[6282.8] 结束了已经结束了
[6283.92] 他突这边没经结束了
[6285.4] 已经结束了
[6289.62] 先不没点电光一闪吗
[6293.61] 哦点的破坏光线
[6294.71] 点点点点点点点
[6295.73] 全错错错错
[6296.41] 完了也没错
[6297.77] 刚才我点了钢兵嘛
[6298.95] 这里死了
[6301.88] 明明都阻止了他开空间
[6307.98] 刚那喷火龙被突死了
[6310.9] 对面是黑色眼镜的吗
[6312.9] 这力度突应该是突一半的啊
[6315.1] 刚才我绿血
[6315.82] 没想到被突死了
[6316.62] 黑色眼镜呢
[6317.5] 他空间队可能就直接黑色眼镜干了
[6319.58] 这个伤害有点高
[6341.06] 又是齐西林
[6342.14] 那
[6346.02] 又激情
[6346.78] 但他这几个都打不过
[6353] 打不过谁啊
[6353.92] 打不过外喷吧
[6358.32] 拍一个开空间
[6359.52] 他这好像不像那种的啊
[6360.96] 拍一个开空间啥的
[6369.38] 唉还是得上
[6372.82] 还有个混音剑
[6375.27] 这样后排鱼和喷火龙这么上行不行
[6380.849] 那地龙可没保护啊
[6388.2] 他可能要上毁灭剑
[6390.56] 是要上火箭剑魂箭吸我的话
[6393.2] 对我来说不是很有利啊
[6394.9] 那我们这么上
[6396.08] 这次要变一下阵来
[6424.22] 长耳兔窜
[6425.02] 认鬼啊
[6425.42] 没问题
[6425.9] 那我们这里没毛病啊
[6427.48] 后面人他要中毒了
[6429.81] 金花地龙
[6430.79] 你随便点
[6431.77] 马832兔嘛
[6433.93] 也只可能马八叉二兔
[6443.3] 倒是不怕他这个苍蝇见鬼跺他一脚
[6446.18] 还见没见美
[6447.98] 这边误炸弹
[6449.99] 这给他点了
[6452.43] 他见没见美啊
[6453.23] 财神鬼马了
[6454.39] 长度没毛病
[6460.06] 沈冲撞近战力度还挺猛
[6465.42] 哎呀直接三旋击一下
[6467.04] 然后他死了
[6467.82] 他死了两下
[6470.79] 因为我们再补个布炸弹
[6472.19] 他不就死了吗
[6473.01] 文叶我吃一下三下旋不死
[6474.59] 我们好吧
[6476.95] 还炫死了啊
[6477.67] 120为例
[6478.31] 四倍克制480
[6479.31] 但他这里也被蹭了三下
[6481.03] 那我们补个乌鸦
[6481.99] 那就把他点死了
[6482.79] 长途的耐久并不高
[6483.91] 这边要健美健美嘛
[6488.76] 好无奈的点死
[6490.94] 没问题啊
[6491.74] 长安图就这样
[6492.56] 他需要炫地龙
[6493.7] 那你要付出代价
[6494.68] 你不像炫那个快龙啊
[6496.14] 快龙他多重鳞片的剑舞哇
[6498.12] 哦剑舞啊
[6499.26] 危险呐
[6500.07] 剑舞双限制了
[6502.669] 那后面的话又选呃
[6504.349] 右旋也不行了
[6505.209] 完了这右旋是不是不行了
[6507.369] 还真不行
[6510.43] 他影子偷袭呀
[6513.29] 哎呀
[6517.48] 对面上齐齐
[6520.88] 我们上喷火龙
[6525.4] 他觉得自己又行了
[6534.14] 力量宝石点的死他吗
[6535.82] 点不死
[6538.38] 剑无影子偷袭
[6543.92] 火箭剑点吧
[6547.03] 双点双点
[6547.77] 这个残忍鬼还是双点770
[6557.76] 力量宝石啊
[6561.8] 来吧试一试吧
[6563.26] 这歪喷的肯定他玩风
[6564.6] 你他觉得没关系
[6565.64] 你打他的话
[6566.2] 他吸一口就回来了
[6567.16] 因为这个玩疯了
[6568.68] 这个歪喷啊
[6569.28] 歪喷是没精打他的
[6575.36] 好来了啊
[6576.62] 那他死了
[6579.9] 是吧
[6580.42] 这个点了点了点了
[6581.9] 哎
[6582.34] 你这特防可没那么好啊
[6583.7] 他们这这必须幽尾玄鱼引偷袭
[6586.3] 我死了呀
[6586.9] 这里开空间啊
[6591.08] 没有啊
[6591.44] 今日强硬点
[6592.04] 没关系
[6593.56] 打出气势皮带
[6594.9] 那你最后是钢兵就输了
[6596.64] 钢兵结束了
[6597.84] 因为最后这是做钢兵
[6602.38] 是钢密码
[6608.3] 啊是一位玄羽啊
[6610.06] 一位玄鱼啊
[6611.34] 因为玄羽扫我的墓好哇
[6613.74] 他扫我墓
[6614.38] 我也扫他墓
[6619.319] 不他可能并不是个扫墓的
[6631.2] 点了770
[6632.48] 他这个可能是慢速的呀
[6634.14] 好吧
[6634.52] 还是围巾啊
[6635.12] 围巾扫我
[6636.72] 那这不是没办法了吗
[6638] 围巾扫我
[6639.1] 那我这玩不了了
[6640.44] 玩不了了
[6642.24] 因为我最后只是一尾玄鱼嘛
[6647.4] 封印你是封印什么东西
[6651.96] 哎他为啥点封印呢
[6653.94] 那你着了呀
[6654.9] 我扫你的墓啊
[6656.1] 你也违禁了
[6656.58] 我也违禁了
[6657.42] 我急速
[6658.06] 你急速吗
[6658.58] 他说我也急速
[6659.54] 对不对
[6660.72] 扫墓你不凿了吗
[6663.66] 这边的话呃
[6665.18] 我打不动他呀
[6666.14] 温加弹
[6666.78] 除非打个高
[6668.52] 刚打50%啊
[6669.4] 看能不能打50%
[6671.42] 我先扫770
[6673.78] 怂一下
[6674.14] 无所谓无所谓啊
[6675.24] 那这里看的是我扫他
[6678.36] 我去都是极速
[6679.58] 凭啥我慢呢
[6680.78] 那没了那没了
[6684.03] 我们的目的当然是杀齐七零了
[6686.07] 因为这边扫墓是扫不到他的
[6687.85] 都是极速啊
[6694.26] 你看一下嘛
[6695.52] 是不是极速143速加32点急速啊
[6698.5] 凭啥他先扫
[6699.36] 他刚比我们快
[6700.3] 他就是维基呢
[6700.94] 哎我点了是吧
[6702.48] 他刚比喷火龙快
[6703.32] 肯定是围巾的
[6704.14] 那围巾的
[6704.76] 我也是围巾的
[6705.44] 我也是极速的
[6706.12] 我先扫我不就得了吗
[6707.469] 扫了以后
[6707.989] 这乌战弹打七天刚好打50%
[6709.909] 看随机数的问题啊
[6711.069] 唉可惜啊
[6714.04] 可惜啊他先扫
[6717.5] 拼速就要自信
[6719.98] 连输两把了
[6722.42] 快快快快快
[6727.76] 简简单单简简单单
[6731.3] 这不得连赢几把
[6732.82] 但是只要打的快就没问题
[6733.98] 对面什么队啊
[6734.5] 对面中空间队是不是
[6735.66] 你看他这个样子就重
[6736.62] 空间队中攻坚队的又是老样子啊
[6738.49] 然后加一个什么呢
[6739.53] 加一个这个
[6742.4] 有口感呀
[6745.24] 这科普还挺快
[6746.24] 科嘎
[6746.86] 那他会不会上那个螳螂呢
[6749.16] 呃有可能会上螳螂啊
[6750.44] 那我都我都上
[6751.36] 我都上
[6752.1] 是不是都上
[6753.37] 看情况吧
[6760.76] 地龙
[6773.16] 加喷
[6779.34] 加盆后面的话
[6781.96] 金光花和哎这个哎
[6787.44] 快选啊
[6788.08] 快选坏D的话
[6789.8] 主要又是怕那个谁怕他的螳螂啊
[6796.22] 我们晴天他应该不上螳螂吧
[6798.12] 你这么说
[6798.78] 你就上花AD不错
[6800.02] 花AD贯穿性挺好的
[6801.38] 但是Y喷也可以打他所有人呐是外喷
[6803.58] 他所有人外喷都可以打哦
[6805.31] 是口感还是口感
[6806.31] 口感的话没关系
[6807.63] 口感不过是个蛐蛐罢了
[6809.31] Q感及格版是不是龙尾啊
[6812.48] 还是龙尾
[6812.96] 你杀我
[6813.32] 我要龙尾啊
[6814.46] 龙尾
[6815.7] 然后这边热风
[6818.55] 大家说对不对
[6821.45] 口感还可能钛金兵来个冰冻光束
[6823.61] 不是钛金兵啊
[6824.63] 变换自如
[6825.41] 冰口感最快的最快
[6827.97] 有啥了不起的
[6829.82] 其实他还是个空间队
[6831.26] 我去马嘎扣嘎呀
[6834.7] 喂你真的吗
[6835.9] 开玩笑吗
[6836.5] 这是居然是马嘎扣嘎
[6839.18] 要岩崩我了
[6839.74] 我着了
[6842.27] 华帝何在
[6844.91] 哎呀马嘎扣嘎
[6847.72] 你能信
[6855.42] 岩崩啊
[6858.14] 边缘世纪没有击中喷火龙
[6860.7] 不好意思啊
[6861.6] 他击中了这个地龙
[6868.96] 那不得热风一下打口感没什么伤害
[6876.14] 烧伤了770
[6880.2] 齐齐麟念一下啊
[6881.36] 他并没有想这个这个把龙尾弹下去打死没有啊
[6888.939] 没死没死
[6889.459] 弹下去也行啊
[6890.179] 没关系
[6890.839] 看他后排是谁
[6893.95] QAQA不过是个蛐蛐罢了
[6899.68] 后面我也一尾玄鱼
[6902.8] 口感速度是比右尾旋和右旋一样快啊
[6906.94] 还跺脚保护一下
[6910.06] 保护一下
[6915.94] 马嘎扣嘎可以啊
[6917.54] KA冲冲这边
[6920.5] 然后这里呢
[6925.49] 嘶这个人还是个物攻的啊
[6927.53] 冰冻拳
[6928.37] 然后这样抓皮肤扣一下有没有问题
[6935.01] 没问题啊
[6938.2] 哎呀这个冲的话
[6939.28] 这个喷火龙没耐久
[6940.54] 这没耐久
[6941.5] 真的是唉没耐久
[6944.56] 有点尴尬了啊
[6948.16] 扫啊
[6959.76] 也只能硬干了啊
[6960.96] 硬干了啊
[6962.8] 忍者蛙走切770
[6964.04] 那老谢七七点在顶着扫墓啊
[6967.77] 尴尬呀
[6969.85] 他接着冲冲的死吗
[6973.07] 我去这没耐久
[6974.23] 真的就直接被冲死啊
[6975.47] 对我来说太伤了啊
[6976.75] 真的太伤了
[6977.61] 不过这也是好事啊
[6979.51] 好在哪里啊
[6980.71] 我问你好在哪里
[6983.4] 而且我一扫墓
[6984.4] 我又是后手扫墓
[6985.62] 有没有搞错啊
[6987.04] 如果再后手扫墓
[6988.2] 我可就不能接受了啊
[6989.639] 这是好事啊
[6990.519] 我们直接这个乌奈奈打左边对吧
[6993.119] 然后扫他右边
[6993.999] 你不能每次都我后手扫墓吧
[6995.799] 这又是来拼速了啊
[6996.839] 违禁的他也是违禁的
[6997.719] 我知道那扫墓我锁的是扫墓啊
[6999.81] 没问题
[7000.51] 然后这边的话是问答案
[7002.15] 对不对
[7002.63] 我看他后排谁后排还有螳螂啊
